,u,i,ts,label,idx
1140,316,99,24,0,1141
1141,164,317,24,0,1142
1142,317,164,24,0,1143
1143,271,7,24,0,1144
1144,31,318,24,0,1145
1145,246,104,24,0,1146
1146,285,164,24,0,1147
1147,164,285,24,0,1148
1148,265,1,24,0,1149
1149,314,265,24,0,1150
1150,265,314,24,0,1151
1151,218,320,24,0,1152
1152,218,17,24,0,1153
1153,307,218,24,0,1154
1154,166,285,24,0,1155
1155,43,215,24,0,1156
1156,300,43,24,0,1157
1157,1,102,24,0,1158
1158,102,164,24,0,1159
1159,164,102,24,0,1160
1160,102,1,24,0,1161
1161,181,320,24,0,1162
1162,320,218,24,0,1163
1163,218,205,24,0,1164
1164,320,43,24,0,1165
1165,231,99,24,0,1166
1166,99,231,24,0,1167
1167,29,67,24,0,1168
1168,246,321,24,0,1169
1169,246,7,24,0,1170
1170,7,98,24,0,1171
1171,249,268,24,0,1172
1172,164,4,24,0,1173
1173,285,1,24,0,1174
1174,1,285,24,0,1175
1175,107,327,24,0,1176
1176,210,328,24,0,1177
1177,328,210,24,0,1178
1178,7,329,24,0,1179
1179,329,7,24,0,1180
1180,215,43,24,0,1181
1181,30,259,24,0,1182
1182,259,30,24,0,1183
1183,286,45,24,0,1184
1184,319,7,24,0,1185
1185,319,164,24,0,1186
1186,164,319,24,0,1187
1187,189,254,24,0,1188
1188,210,45,24,0,1189
1189,45,210,24,0,1190
1190,317,331,24,0,1191
1191,331,317,24,0,1192
1192,210,332,24,0,1193
1193,332,210,24,0,1194
1194,317,1,24,0,1195
1195,1,317,24,0,1196
1196,333,218,24,0,1197
1197,31,218,24,0,1198
1198,333,31,24,0,1199
1199,31,333,24,0,1200
1200,254,257,25,0,1201
1201,164,324,25,0,1202
1202,324,164,25,0,1203
1203,218,256,25,0,1204
1204,31,226,25,0,1205
1205,226,31,25,0,1206
1206,7,105,25,0,1207
1207,112,14,25,0,1208
1208,14,112,25,0,1209
1209,14,336,25,0,1210
1210,14,7,25,0,1211
1211,22,45,25,0,1212
1212,45,22,25,0,1213
1213,25,286,25,0,1214
1214,286,25,25,0,1215
1215,300,218,25,0,1216
1216,164,338,25,0,1217
1217,338,164,25,0,1218
1218,25,164,25,0,1219
1219,164,25,25,0,1220
1220,31,163,25,0,1221
1221,335,27,25,0,1222
1222,218,245,25,0,1223
1223,327,307,25,0,1224
1224,307,327,25,0,1225
1225,327,107,25,0,1226
1226,177,339,25,0,1227
1227,339,177,25,0,1228
1228,283,340,25,0,1229
1229,340,283,25,0,1230
1230,333,341,25,0,1231
1231,341,333,25,0,1232
1232,6,181,25,0,1233
1233,181,6,25,0,1234
1234,181,336,25,0,1235
1235,234,104,25,0,1236
1236,246,43,25,0,1237
1237,43,246,25,0,1238
1238,321,246,25,0,1239
1239,270,343,25,0,1240
1240,343,270,25,0,1241
1241,209,344,25,0,1242
1242,344,209,25,0,1243
1243,140,345,25,0,1244
1244,345,140,25,0,1245
1245,333,346,25,0,1246
1246,346,333,25,0,1247
1247,98,7,25,0,1248
1248,347,309,25,0,1249
1249,309,347,25,0,1250
1250,314,347,25,0,1251
1251,347,314,25,0,1252
1252,347,348,25,0,1253
1253,348,347,25,0,1254
1254,344,300,25,0,1255
1255,300,344,25,0,1256
1256,111,349,25,0,1257
1257,341,148,25,0,1258
1258,148,341,25,0,1259
1259,307,133,25,0,1260
1260,106,341,25,0,1261
1261,341,106,25,0,1262
1262,98,350,25,0,1263
1263,350,98,25,0,1264
1264,98,351,25,0,1265
1265,351,98,25,0,1266
1266,351,352,25,0,1267
1267,352,351,25,0,1268
1268,218,353,25,0,1269
1269,4,164,25,0,1270
1270,4,92,25,0,1271
1271,92,4,25,0,1272
1272,291,7,25,0,1273
1273,106,312,25,0,1274
1274,312,106,25,0,1275
1275,354,7,25,0,1276
1276,354,303,25,0,1277
1277,303,354,25,0,1278
1278,7,354,25,0,1279
1279,303,356,25,0,1280
1280,227,194,25,0,1281
1281,57,357,25,0,1282
1282,357,57,25,0,1283
1283,318,227,25,0,1284
1284,210,354,25,0,1285
1285,318,308,25,0,1286
1286,354,210,25,0,1287
1287,218,358,25,0,1288
1288,57,16,25,0,1289
1289,57,269,25,0,1290
1290,7,121,25,0,1291
1291,118,314,25,0,1292
1292,314,118,25,0,1293
1293,307,360,25,0,1294
1294,4,15,25,0,1295
1295,360,307,25,0,1296
1296,308,164,25,0,1297
1297,218,361,25,0,1298
1298,361,218,25,0,1299
1299,42,362,25,0,1300
1300,362,42,25,0,1301
1301,362,363,25,0,1302
1302,133,307,25,0,1303
1303,363,362,25,0,1304
1304,354,348,25,0,1305
1305,348,354,25,0,1306
1306,354,308,25,0,1307
1307,308,354,25,0,1308
1308,60,364,25,0,1309
1309,364,60,25,0,1310
1310,249,365,25,0,1311
1311,365,249,25,0,1312
1312,177,249,25,0,1313
1313,249,177,25,0,1314
1314,362,191,25,0,1315
1315,191,362,25,0,1316
1316,308,366,25,0,1317
1317,366,308,25,0,1318
1318,306,7,25,0,1319
1319,7,306,25,0,1320
1320,196,309,25,0,1321
1321,309,196,25,0,1322
1322,196,367,25,0,1323
1323,367,196,25,0,1324
1324,46,368,25,0,1325
1325,354,369,25,0,1326
1326,369,354,25,0,1327
1327,4,2,25,0,1328
1328,117,7,25,0,1329
1329,7,117,25,0,1330
1330,160,191,25,0,1331
1331,254,7,25,0,1332
1332,314,370,25,0,1333
1333,370,314,25,0,1334
1334,371,160,25,0,1335
1335,371,7,25,0,1336
1336,371,281,25,0,1337
1337,371,163,25,0,1338
1338,273,370,25,0,1339
1339,370,273,25,0,1340
1340,160,291,25,0,1341
1341,291,160,25,0,1342
1342,160,372,25,0,1343
1343,372,160,25,0,1344
1344,218,139,25,0,1345
1345,160,373,25,0,1346
1346,373,160,25,0,1347
1347,160,2,25,0,1348
1348,2,160,25,0,1349
1349,281,371,25,0,1350
1350,259,373,25,0,1351
1351,373,259,25,0,1352
1352,218,375,25,0,1353
1353,218,376,25,0,1354
1354,375,43,25,0,1355
1355,164,308,25,0,1356
1356,1,36,25,0,1357
1357,373,353,25,0,1358
1358,1,345,25,0,1359
1359,345,1,25,0,1360
1360,353,373,25,0,1361
1361,200,29,25,0,1362
1362,29,200,25,0,1363
1363,7,379,25,0,1364
1364,357,353,25,0,1365
1365,379,7,25,0,1366
1366,353,357,25,0,1367
1367,1,360,25,0,1368
1368,360,1,25,0,1369
1369,379,76,25,0,1370
1370,112,46,25,0,1371
1371,76,379,25,0,1372
1372,218,301,25,0,1373
1373,197,114,25,0,1374
1374,281,105,25,0,1375
1375,105,281,25,0,1376
1376,317,76,25,0,1377
1377,76,317,25,0,1378
1378,177,365,25,0,1379
1379,365,177,25,0,1380
1380,220,181,25,0,1381
1381,181,220,25,0,1382
1382,261,46,25,0,1383
1383,46,261,25,0,1384
1384,231,382,25,0,1385
1385,382,231,25,0,1386
1386,366,384,25,0,1387
1387,384,366,25,0,1388
1388,218,333,25,0,1389
1389,294,218,25,0,1390
1390,348,362,25,0,1391
1391,362,348,25,0,1392
1392,291,60,25,0,1393
1393,60,291,25,0,1394
1394,218,302,25,0,1395
1395,76,388,25,0,1396
1396,388,76,25,0,1397
1397,314,164,25,0,1398
1398,164,314,25,0,1399
1399,107,7,25,0,1400
1400,7,107,25,0,1401
1401,311,308,25,0,1402
1402,217,389,25,0,1403
1403,389,217,25,0,1404
1404,106,27,25,0,1405
1405,244,389,25,0,1406
1406,311,57,25,0,1407
1407,57,217,25,0,1408
1408,217,57,25,0,1409
1409,389,244,25,0,1410
1410,57,311,25,0,1411
1411,7,390,25,0,1412
1412,390,7,25,0,1413
1413,57,92,25,0,1414
1414,92,57,25,0,1415
1415,217,363,25,0,1416
1416,363,217,25,0,1417
1417,332,27,25,0,1418
1418,308,311,25,0,1419
1419,218,293,25,0,1420
1420,355,391,25,0,1421
1421,218,300,25,0,1422
1422,327,371,25,0,1423
1423,327,393,25,0,1424
1424,393,371,25,0,1425
1425,384,382,25,0,1426
1426,382,384,25,0,1427
1427,200,12,25,0,1428
1428,347,338,25,0,1429
1429,344,384,25,0,1430
1430,384,344,25,0,1431
1431,384,348,25,0,1432
1432,348,384,25,0,1433
1433,231,7,25,0,1434
1434,314,394,25,0,1435
1435,394,314,25,0,1436
1436,218,258,25,0,1437
1437,177,395,25,0,1438
1438,33,396,25,0,1439
1439,396,33,25,0,1440
1440,394,382,25,0,1441
1441,382,394,25,0,1442
1442,247,60,25,0,1443
1443,60,247,25,0,1444
1444,365,128,25,0,1445
1445,128,365,25,0,1446
1446,366,394,25,0,1447
1447,394,366,25,0,1448
1448,394,365,25,0,1449
1449,365,394,25,0,1450
1450,7,254,25,0,1451
1451,7,371,25,0,1452
1452,218,283,25,0,1453
1453,160,249,25,0,1454
1454,140,143,25,0,1455
1455,394,397,25,0,1456
1456,397,394,25,0,1457
1457,249,160,25,0,1458
1458,143,140,25,0,1459
1459,164,262,25,0,1460
1460,391,355,25,0,1461
1461,262,164,25,0,1462
1462,354,165,25,0,1463
1463,165,354,25,0,1464
1464,262,398,25,0,1465
1465,398,262,25,0,1466
1466,1,399,25,0,1467
1467,399,1,25,0,1468
1468,395,177,25,0,1469
1469,7,231,25,0,1470
1470,12,258,25,0,1471
1471,165,400,25,0,1472
1472,400,165,25,0,1473
1473,365,36,25,0,1474
1474,365,269,25,0,1475
1475,269,365,25,0,1476
1476,400,146,25,0,1477
1477,218,77,25,0,1478
1478,402,43,25,0,1479
1479,1,403,25,0,1480
1480,281,404,25,0,1481
1481,403,1,25,0,1482
1482,401,405,25,0,1483
1483,404,281,25,0,1484
1484,405,401,25,0,1485
1485,142,406,25,0,1486
1486,406,142,25,0,1487
1487,218,271,25,0,1488
1488,404,371,25,0,1489
1489,360,369,25,0,1490
1490,369,360,25,0,1491
1491,286,314,25,0,1492
1492,314,286,25,0,1493
1493,259,407,25,0,1494
1494,407,259,25,0,1495
1495,1,107,25,0,1496
1496,107,1,25,0,1497
1497,176,404,25,0,1498
1498,218,270,25,0,1499
1499,404,176,25,0,1500
1500,339,165,25,0,1501
1501,313,257,25,0,1502
1502,181,1,25,0,1503
1503,181,407,25,0,1504
1504,7,326,25,0,1505
1505,326,7,25,0,1506
1506,407,181,25,0,1507
1507,271,19,25,0,1508
1508,324,19,25,0,1509
1509,1,181,25,0,1510
1510,397,409,25,0,1511
1511,409,397,25,0,1512
1512,164,271,25,0,1513
1513,7,410,25,0,1514
1514,410,7,25,0,1515
1515,271,164,25,0,1516
1516,1,35,25,0,1517
1517,218,392,25,0,1518
1518,358,239,25,0,1519
1519,358,45,25,0,1520
1520,358,3,25,0,1521
1521,358,218,25,0,1522
1522,281,1,25,0,1523
1523,1,281,25,0,1524
1524,265,283,25,0,1525
1525,283,265,25,0,1526
1526,258,12,25,0,1527
1527,283,27,25,0,1528
1528,324,411,25,0,1529
1529,411,324,25,0,1530
1530,215,257,25,0,1531
1531,165,339,25,0,1532
1532,168,160,25,0,1533
1533,160,246,25,0,1534
1534,246,160,25,0,1535
1535,36,412,25,0,1536
1536,412,36,25,0,1537
1537,412,413,25,0,1538
1538,413,412,25,0,1539
1539,36,414,25,0,1540
1540,36,1,25,0,1541
1541,345,36,25,0,1542
1542,414,36,25,0,1543
1543,414,415,25,0,1544
1544,218,31,25,0,1545
1545,160,416,25,0,1546
1546,404,417,25,0,1547
1547,27,283,25,0,1548
1548,27,106,25,0,1549
1549,27,335,25,0,1550
1550,27,314,25,0,1551
1551,160,418,25,0,1552
1552,418,160,25,0,1553
1553,160,382,25,0,1554
1554,382,160,25,0,1555
1555,160,377,25,0,1556
1556,314,160,25,0,1557
1557,160,314,25,0,1558
1558,377,160,25,0,1559
1559,307,419,25,0,1560
1560,419,307,25,0,1561
1561,404,420,25,0,1562
1562,417,404,25,0,1563
1563,420,404,25,0,1564
1564,420,339,25,0,1565
1565,336,421,25,0,1566
1566,421,336,25,0,1567
1567,421,7,25,0,1568
1568,421,196,25,0,1569
1569,421,400,25,0,1570
1570,399,425,25,0,1571
1571,425,399,25,0,1572
1572,369,426,25,0,1573
1573,366,217,25,0,1574
1574,217,366,25,0,1575
1575,4,427,25,0,1576
1576,426,369,25,0,1577
1577,388,402,25,0,1578
1578,402,388,25,0,1579
1579,369,107,25,0,1580
1580,107,369,25,0,1581
1581,427,4,25,0,1582
1582,402,306,25,0,1583
1583,306,402,25,0,1584
1584,428,17,25,0,1585
1585,17,428,25,0,1586
1586,428,429,25,0,1587
1587,428,424,25,0,1588
1588,1,425,25,0,1589
1589,7,421,25,0,1590
1590,369,430,25,0,1591
1591,425,1,25,0,1592
1592,27,425,25,0,1593
1593,429,98,25,0,1594
1594,98,429,25,0,1595
1595,430,369,25,0,1596
1596,424,428,25,0,1597
1597,424,429,25,0,1598
1598,429,424,25,0,1599
1599,393,235,25,0,1600
1600,424,423,25,0,1601
1601,423,424,25,0,1602
1602,369,431,25,0,1603
1603,431,369,25,0,1604
1604,425,27,25,0,1605
1605,33,45,25,0,1606
1606,218,273,25,0,1607
1607,384,429,25,0,1608
1608,429,384,25,0,1609
1609,429,428,25,0,1610
1610,36,365,25,0,1611
1611,36,345,25,0,1612
1612,373,432,25,0,1613
1613,432,373,25,0,1614
1614,311,433,25,0,1615
1615,164,402,25,0,1616
1616,402,164,25,0,1617
1617,1,392,25,0,1618
1618,392,1,25,0,1619
1619,433,311,25,0,1620
1620,7,434,25,0,1621
1621,388,428,25,0,1622
1622,434,7,25,0,1623
1623,218,330,25,0,1624
1624,424,386,26,0,1625
1625,386,424,26,0,1626
1626,196,416,26,0,1627
1627,416,196,26,0,1628
1628,218,378,26,0,1629
1629,420,436,26,0,1630
1630,362,437,26,0,1631
1631,209,159,26,0,1632
1632,362,344,26,0,1633
1633,344,362,26,0,1634
1634,429,347,26,0,1635
1635,347,429,26,0,1636
1636,210,7,26,0,1637
1637,218,225,26,0,1638
1638,366,438,26,0,1639
1639,217,430,26,0,1640
1640,430,217,26,0,1641
1641,367,218,26,0,1642
1642,386,439,26,0,1643
1643,354,366,26,0,1644
1644,366,354,26,0,1645
1645,439,386,26,0,1646
1646,385,7,26,0,1647
1647,7,385,26,0,1648
1648,354,440,26,0,1649
1649,440,354,26,0,1650
1650,370,111,26,0,1651
1651,111,370,26,0,1652
1652,218,337,26,0,1653
1653,218,334,26,0,1654
1654,438,366,26,0,1655
1655,440,438,26,0,1656
1656,438,440,26,0,1657
1657,218,230,26,0,1658
1658,218,381,26,0,1659
1659,107,362,26,0,1660
1660,396,441,26,0,1661
1661,441,396,26,0,1662
1662,283,440,26,0,1663
1663,440,283,26,0,1664
1664,362,107,26,0,1665
1665,359,307,26,0,1666
1666,186,423,26,0,1667
1667,307,359,26,0,1668
1668,7,271,26,0,1669
1669,7,442,26,0,1670
1670,442,7,26,0,1671
1671,355,354,26,0,1672
1672,354,355,26,0,1673
1673,218,211,26,0,1674
1674,218,176,26,0,1675
1675,384,4,26,0,1676
1676,366,160,26,0,1677
1677,283,271,26,0,1678
1678,415,414,26,0,1679
1679,415,74,26,0,1680
1680,369,415,26,0,1681
1681,415,369,26,0,1682
1682,344,443,26,0,1683
1683,443,344,26,0,1684
1684,46,148,26,0,1685
1685,148,46,26,0,1686
1686,339,7,26,0,1687
1687,7,339,26,0,1688
1688,423,444,26,0,1689
1689,382,433,26,0,1690
1690,360,445,26,0,1691
1691,445,360,26,0,1692
1692,369,348,26,0,1693
1693,348,369,26,0,1694
1694,6,160,26,0,1695
1695,348,433,26,0,1696
1696,445,189,26,0,1697
1697,189,445,26,0,1698
1698,344,309,26,0,1699
1699,309,344,26,0,1700
1700,265,446,26,0,1701
1701,446,265,26,0,1702
1702,1,447,26,0,1703
1703,447,1,26,0,1704
1704,344,448,26,0,1705
1705,164,43,26,0,1706
1706,429,449,26,0,1707
1707,449,429,26,0,1708
1708,429,450,26,0,1709
1709,450,429,26,0,1710
1710,17,451,26,0,1711
1711,373,57,26,0,1712
1712,57,373,26,0,1713
1713,46,217,26,0,1714
1714,217,46,26,0,1715
1715,450,96,26,0,1716
1716,96,450,26,0,1717
1717,1,377,26,0,1718
1718,46,76,26,0,1719
1719,377,1,26,0,1720
1720,311,450,26,0,1721
1721,450,311,26,0,1722
1722,311,453,26,0,1723
1723,453,311,26,0,1724
1724,96,164,26,0,1725
1725,164,96,26,0,1726
1726,160,433,26,0,1727
1727,107,42,26,0,1728
1728,42,107,26,0,1729
1729,433,160,26,0,1730
1730,433,360,26,0,1731
1731,433,373,26,0,1732
1732,348,454,26,0,1733
1733,401,7,26,0,1734
1734,454,348,26,0,1735
1735,7,401,26,0,1736
1736,96,7,26,0,1737
1737,455,347,26,0,1738
1738,347,455,26,0,1739
1739,7,450,26,0,1740
1740,450,7,26,0,1741
1741,7,408,26,0,1742
1742,133,454,26,0,1743
1743,454,133,26,0,1744
1744,408,7,26,0,1745
1745,416,4,26,0,1746
1746,160,404,26,0,1747
1747,404,160,26,0,1748
1748,46,453,26,0,1749
1749,445,241,26,0,1750
1750,241,445,26,0,1751
1751,241,456,26,0,1752
1752,456,241,26,0,1753
1753,241,404,26,0,1754
1754,404,241,26,0,1755
1755,437,386,26,0,1756
1756,386,437,26,0,1757
1757,388,125,26,0,1758
1758,437,362,26,0,1759
1759,125,126,26,0,1760
1760,125,388,26,0,1761
1761,386,143,26,0,1762
1762,423,457,26,0,1763
1763,7,344,26,0,1764
1764,344,7,26,0,1765
1765,344,458,26,0,1766
1766,458,344,26,0,1767
1767,164,408,26,0,1768
1768,83,460,26,0,1769
1769,460,83,26,0,1770
1770,83,76,26,0,1771
1771,28,461,26,0,1772
1772,160,460,26,0,1773
1773,460,160,26,0,1774
1774,408,164,26,0,1775
1775,76,460,26,0,1776
1776,76,83,26,0,1777
1777,76,257,26,0,1778
1778,76,46,26,0,1779
1779,107,445,26,0,1780
1780,445,107,26,0,1781
1781,76,423,26,0,1782
1782,461,28,26,0,1783
1783,461,235,26,0,1784
1784,455,437,26,0,1785
1785,437,455,26,0,1786
1786,27,419,26,0,1787
1787,419,27,26,0,1788
1788,404,462,26,0,1789
1789,462,404,26,0,1790
1790,451,17,26,0,1791
1791,451,76,26,0,1792
1792,437,433,26,0,1793
1793,455,433,26,0,1794
1794,388,424,26,0,1795
1795,360,433,26,0,1796
1796,386,433,26,0,1797
1797,241,463,26,0,1798
1798,463,241,26,0,1799
1799,46,249,26,0,1800
1800,46,452,26,0,1801
1801,452,46,26,0,1802
1802,249,46,26,0,1803
1803,125,279,26,0,1804
1804,279,125,26,0,1805
1805,46,464,26,0,1806
1806,388,464,26,0,1807
1807,464,46,26,0,1808
1808,464,388,26,0,1809
1809,22,231,26,0,1810
1810,231,22,26,0,1811
1811,320,465,26,0,1812
1812,1,466,26,0,1813
1813,466,1,26,0,1814
1814,118,19,26,0,1815
1815,452,372,26,0,1816
1816,372,452,26,0,1817
1817,7,433,26,0,1818
1818,17,467,26,0,1819
1819,416,12,26,0,1820
1820,12,416,26,0,1821
1821,467,17,26,0,1822
1822,416,160,26,0,1823
1823,4,416,26,0,1824
1824,7,459,26,0,1825
1825,459,7,26,0,1826
1826,133,345,26,0,1827
1827,345,133,26,0,1828
1828,377,345,26,0,1829
1829,345,377,26,0,1830
1830,345,357,26,0,1831
1831,357,345,26,0,1832
1832,222,468,26,0,1833
1833,468,222,26,0,1834
1834,439,451,26,0,1835
1835,292,469,26,0,1836
1836,469,292,26,0,1837
1837,27,433,26,0,1838
1838,442,433,26,0,1839
1839,348,231,26,0,1840
1840,405,433,26,0,1841
1841,231,348,26,0,1842
1842,1,382,26,0,1843
1843,382,1,26,0,1844
1844,104,458,26,0,1845
1845,416,2,26,0,1846
1846,2,416,26,0,1847
1847,1,60,26,0,1848
1848,362,2,26,0,1849
1849,2,362,26,0,1850
1850,458,104,26,0,1851
1851,46,402,26,0,1852
1852,402,46,26,0,1853
1853,104,29,26,0,1854
1854,29,104,26,0,1855
1855,177,402,26,0,1856
1856,454,449,26,0,1857
1857,402,177,26,0,1858
1858,449,454,26,0,1859
1859,451,439,26,0,1860
1860,140,360,26,0,1861
1861,360,140,26,0,1862
1862,121,7,26,0,1863
1863,1,22,26,0,1864
1864,470,384,26,0,1865
1865,470,471,26,0,1866
1866,1,472,26,0,1867
1867,472,1,26,0,1868
1868,471,473,26,0,1869
1869,473,471,26,0,1870
1870,470,473,26,0,1871
1871,473,470,26,0,1872
1872,473,474,26,0,1873
1873,474,473,26,0,1874
1874,7,347,26,0,1875
1875,470,474,26,0,1876
1876,347,7,26,0,1877
1877,474,470,26,0,1878
1878,471,470,26,0,1879
1879,452,475,26,0,1880
1880,475,452,26,0,1881
1881,133,271,26,0,1882
1882,445,271,26,0,1883
1883,314,271,26,0,1884
1884,140,42,26,0,1885
1885,402,423,26,0,1886
1886,423,402,26,0,1887
1887,140,476,26,0,1888
1888,476,140,26,0,1889
1889,22,437,26,0,1890
1890,437,22,26,0,1891
1891,1,455,26,0,1892
1892,455,1,26,0,1893
1893,355,477,26,0,1894
1894,477,355,26,0,1895
1895,437,478,26,0,1896
1896,478,437,26,0,1897
1897,355,455,26,0,1898
1898,455,355,26,0,1899
1899,218,186,26,0,1900
1900,218,281,26,0,1901
1901,218,289,26,0,1902
1902,218,179,26,0,1903
1903,218,383,26,0,1904
1904,218,180,26,0,1905
1905,218,303,26,0,1906
1906,218,369,26,0,1907
1907,46,479,26,0,1908
1908,479,46,26,0,1909
1909,218,312,26,0,1910
1910,218,298,26,0,1911
1911,218,309,26,0,1912
1912,218,480,26,0,1913
1913,480,43,26,0,1914
1914,445,481,26,0,1915
1915,481,445,26,0,1916
1916,218,342,26,0,1917
1917,227,436,26,0,1918
1918,189,482,26,0,1919
1919,482,189,26,0,1920
1920,218,323,26,0,1921
1921,107,164,26,0,1922
1922,164,107,26,0,1923
1923,344,165,26,0,1924
1924,165,344,26,0,1925
1925,482,483,26,0,1926
1926,165,360,26,0,1927
1927,483,482,26,0,1928
1928,22,484,26,0,1929
1929,369,366,26,0,1930
1930,366,369,26,0,1931
1931,320,181,26,0,1932
1932,369,133,26,0,1933
1933,133,369,26,0,1934
1934,148,437,26,0,1935
1935,452,413,26,0,1936
1936,413,452,26,0,1937
1937,320,485,26,0,1938
1938,485,320,26,0,1939
1939,244,479,26,0,1940
1940,479,244,26,0,1941
1941,7,455,26,0,1942
1942,455,7,26,0,1943
1943,113,160,26,0,1944
1944,218,338,26,0,1945
1945,160,113,26,0,1946
1946,344,478,26,0,1947
1947,7,184,26,0,1948
1948,478,344,26,0,1949
1949,218,307,26,0,1950
1950,452,129,26,0,1951
1951,129,452,26,0,1952
1952,218,325,26,0,1953
1953,218,292,26,0,1954
1954,218,374,26,0,1955
1955,333,486,26,0,1956
1956,486,333,26,0,1957
1957,482,217,26,0,1958
1958,217,482,26,0,1959
1959,218,322,26,0,1960
1960,113,481,26,0,1961
1961,231,357,26,0,1962
1962,357,231,26,0,1963
1963,357,487,26,0,1964
1964,487,357,26,0,1965
1965,18,488,26,0,1966
1966,488,18,26,0,1967
1967,475,181,26,0,1968
1968,487,107,26,0,1969
1969,445,433,26,0,1970
1970,373,433,26,0,1971
1971,261,490,26,0,1972
1972,490,261,26,0,1973
1973,437,148,26,0,1974
1974,437,491,26,0,1975
1975,491,437,26,0,1976
1976,177,164,26,0,1977
1977,164,177,26,0,1978
1978,259,492,26,0,1979
1979,217,476,26,0,1980
1980,476,217,26,0,1981
1981,449,493,26,0,1982
1982,493,449,26,0,1983
1983,491,128,26,0,1984
1984,128,491,26,0,1985
1985,128,217,26,0,1986
1986,128,493,26,0,1987
1987,217,128,26,0,1988
1988,493,128,26,0,1989
1989,475,494,26,0,1990
1990,494,475,26,0,1991
1991,452,473,26,0,1992
1992,456,493,26,0,1993
1993,493,456,26,0,1994
1994,452,495,26,0,1995
1995,345,495,26,0,1996
1996,495,345,26,0,1997
1997,1,495,26,0,1998
1998,491,445,26,0,1999
1999,491,479,26,0,2000
2000,479,491,26,0,2001
2001,445,491,26,0,2002
2002,181,475,26,0,2003
2003,366,133,26,0,2004
2004,133,366,26,0,2005
2005,452,133,26,0,2006
2006,133,452,26,0,2007
2007,408,496,26,0,2008
2008,4,313,26,0,2009
2009,388,478,26,0,2010
2010,478,388,26,0,2011
2011,495,497,26,0,2012
2012,107,487,26,0,2013
2013,497,495,26,0,2014
2014,495,484,26,0,2015
2015,350,484,26,0,2016
2016,484,350,26,0,2017
2017,388,19,26,0,2018
2018,1,498,26,0,2019
2019,497,484,26,0,2020
2020,484,497,26,0,2021
2021,487,445,26,0,2022
2022,445,487,26,0,2023
2023,46,448,26,0,2024
2024,7,499,26,0,2025
2025,492,259,26,0,2026
2026,344,46,26,0,2027
2027,46,438,26,0,2028
2028,46,344,26,0,2029
2029,462,495,26,0,2030
2030,495,462,26,0,2031
2031,452,388,26,0,2032
2032,388,452,26,0,2033
2033,499,46,26,0,2034
2034,499,7,26,0,2035
2035,475,499,26,0,2036
2036,499,475,26,0,2037
2037,218,215,26,0,2038
2038,218,239,26,0,2039
2039,218,195,26,0,2040
2040,218,189,26,0,2041
2041,218,190,26,0,2042
2042,218,237,26,0,2043
2043,481,113,26,0,2044
2044,360,500,26,0,2045
2045,218,386,26,0,2046
2046,218,326,26,0,2047
2047,218,321,26,0,2048
2048,57,43,26,0,2049
2049,17,57,26,0,2050
2050,57,17,26,0,2051
2051,482,22,26,0,2052
2052,496,174,26,0,2053
2053,336,501,26,0,2054
2054,436,227,26,0,2055
2055,436,420,26,0,2056
2056,46,502,26,0,2057
2057,502,46,26,0,2058
2058,231,377,26,0,2059
2059,377,231,26,0,2060
2060,449,469,26,0,2061
2061,469,449,26,0,2062
2062,493,114,26,0,2063
2063,218,217,26,0,2064
2064,234,426,26,0,2065
2065,426,234,26,0,2066
2066,126,439,27,0,2067
2067,345,437,27,0,2068
2068,437,345,27,0,2069
2069,402,500,27,0,2070
2070,500,360,27,0,2071
2071,500,402,27,0,2072
2072,380,481,27,0,2073
2073,481,380,27,0,2074
2074,481,500,27,0,2075
2075,441,503,27,0,2076
2076,218,296,27,0,2077
2077,452,504,27,0,2078
2078,504,452,27,0,2079
2079,160,505,27,0,2080
2080,505,160,27,0,2081
2081,484,506,27,0,2082
2082,165,7,27,0,2083
2083,7,165,27,0,2084
2084,481,507,27,0,2085
2085,503,441,27,0,2086
2086,503,508,27,0,2087
2087,508,503,27,0,2088
2088,7,90,27,0,2089
2089,491,348,27,0,2090
2090,366,509,27,0,2091
2091,509,366,27,0,2092
2092,407,270,27,0,2093
2093,407,483,27,0,2094
2094,270,407,27,0,2095
2095,481,510,27,0,2096
2096,510,481,27,0,2097
2097,348,491,27,0,2098
2098,509,7,27,0,2099
2099,218,387,27,0,2100
2100,496,408,27,0,2101
2101,164,511,27,0,2102
2102,511,164,27,0,2103
2103,511,423,27,0,2104
2104,511,98,27,0,2105
2105,441,7,27,0,2106
2106,7,441,27,0,2107
2107,7,508,27,0,2108
2108,508,7,27,0,2109
2109,508,355,27,0,2110
2110,218,367,27,0,2111
2111,355,508,27,0,2112
2112,29,57,27,0,2113
2113,57,29,27,0,2114
2114,457,45,27,0,2115
2115,425,513,27,0,2116
2116,513,425,27,0,2117
2117,7,283,27,0,2118
2118,283,7,27,0,2119
2119,215,514,27,0,2120
2120,357,481,27,0,2121
2121,481,357,27,0,2122
2122,177,160,27,0,2123
2123,160,177,27,0,2124
2124,339,160,27,0,2125
2125,218,234,27,0,2126
2126,160,339,27,0,2127
2127,463,487,27,0,2128
2128,487,463,27,0,2129
2129,160,186,27,0,2130
2130,186,160,27,0,2131
2131,133,160,27,0,2132
2132,160,133,27,0,2133
2133,515,463,27,0,2134
2134,311,46,27,0,2135
2135,46,311,27,0,2136
2136,515,508,27,0,2137
2137,508,515,27,0,2138
2138,311,481,27,0,2139
